"","genes","Description","ENSEMBL","logFC","logCPM","F","PValue","FDR","Significance"
"1613","C1QTNF12","C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]","ENSG00000184163",-0.576935161863192,1.28323489983536,3.71355499155067,0.0648094208429703,1,"No"
"1415","HOOK1","hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]","ENSG00000134709",-1.73875441981099,1.17263966526163,3.70876280735511,0.0649716021448118,1,"No"
"9159","FGFR1","fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]","ENSG00000077782",-0.334699298609467,7.84155329156332,3.70773862334117,0.0650063229644467,1,"No"
"11108","RPS3AP5","RPS3A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23744]","ENSG00000178429",-0.707902688847455,0.0378039099599389,3.70403120669074,0.065132183489903,1,"No"
"18222","ZNF561-AS1","ZNF561 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27613]","ENSG00000267106",0.181153177401546,3.39755456535229,3.70179548261532,0.0652082157196204,1,"No"
"13305","DHRS2","dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]","ENSG00000100867",-1.34074582314263,-1.50481705580664,3.6995123222744,0.0652859647593576,1,"No"
"8239","ZBED1","zinc finger BED-type containing 1 [Source:HGNC Symbol;Acc:HGNC:447]","ENSG00000214717",0.270649654786371,6.63376306340553,3.69618329615059,0.0653995168752489,1,"No"
"9891","LINC01503","long intergenic non-protein coding RNA 1503 [Source:HGNC Symbol;Acc:HGNC:51184]","ENSG00000233901",-0.786205785548916,4.431983811676,3.69330164644457,0.0654979894918157,1,"No"
"3437","TNFSF10","TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]","ENSG00000121858",-2.82741240240534,0.662532019008784,3.69025758254697,0.0656021943609382,1,"No"
"5735","DOCK2","dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]","ENSG00000134516",2.69297568630322,0.425871547424031,3.68785961862702,0.06568441388529,1,"No"
"3943","ATP13A5","ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]","ENSG00000187527",-1.01594830636752,2.51270969854944,3.68752507294138,0.0656958937902423,1,"No"
"15679","SNORD104","small nucleolar RNA, C/D box 104 [Source:HGNC Symbol;Acc:HGNC:32768]","ENSG00000199753",-0.779293145005715,-0.358194561736832,3.6850536846315,0.065780769601568,1,"No"
"11271","LINC02881","long intergenic non-protein coding RNA 2881 [Source:HGNC Symbol;Acc:HGNC:51236]","ENSG00000277288",-0.952344117766063,-0.129569618755591,3.68165390132002,0.065897732397505,1,"No"
"13028","GRTP1-AS1","GRTP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39917]","ENSG00000225083",-0.889772677107436,-1.27498967183784,3.67557060273396,0.0661076038187436,1,"No"
"5286","PLAC8L1","PLAC8 like 1 [Source:HGNC Symbol;Acc:HGNC:31746]","ENSG00000173261",-0.592827395091584,0.0153280583738028,3.67271223074313,0.0662064776007514,1,"No"
"1041","ACTA1","actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]","ENSG00000143632",-1.6219815925552,-0.904000918503441,3.67211283753562,0.0662272323927184,1,"No"
"5857","NR2F1","nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]","ENSG00000175745",0.354193924704922,8.88824452230265,3.67012261275313,0.0662961994127139,1,"No"
"3604","PTH1R","parathyroid hormone 1 receptor [Source:HGNC Symbol;Acc:HGNC:9608]","ENSG00000160801",-0.918779580781242,3.51893107660083,3.66765834100686,0.0663817061601696,1,"No"
"12459","PITPNM2","phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]","ENSG00000090975",0.1850330939736,5.91784582495791,3.66684398331988,0.0664099906503486,1,"No"
"16871","CEBPB","CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]","ENSG00000172216",-0.558723881172824,5.08885791985354,3.65984335802549,0.0666537016065392,1,"No"
"1255","PIGC","phosphatidylinositol glycan anchor biosynthesis class C [Source:HGNC Symbol;Acc:HGNC:8960]","ENSG00000135845",-0.175885404964066,4.34557299533179,3.65937802288187,0.0666699370398747,1,"No"
"16764","PRND","prion like protein doppel [Source:HGNC Symbol;Acc:HGNC:15748]","ENSG00000171864",-4.35173516549965,2.66330938433091,3.65185894780064,0.0669328972624538,1,"No"
"450","CNIH3","cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]","ENSG00000143786",-0.328133160600158,3.13348090337985,3.65011077566035,0.0669942031421884,1,"No"
"14162","CRTC3","CREB regulated transcription coactivator 3 [Source:HGNC Symbol;Acc:HGNC:26148]","ENSG00000140577",0.20886081016262,6.00682845023653,3.64917169047605,0.0670271617491066,1,"No"
"5260","SLC12A2","solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]","ENSG00000064651",-0.680890113785922,4.27822127730804,3.64916228656751,0.067027491886228,1,"No"
"5274","FAM174A","family with sequence similarity 174 member A [Source:HGNC Symbol;Acc:HGNC:24943]","ENSG00000174132",-0.212566173690413,3.93837286715482,3.64724029631283,0.0670950046431314,1,"No"
"9242","PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]","ENSG00000135069",0.316228648508584,8.5125737811363,3.64239694995465,0.0672654760531675,1,"No"
"3546","CYCSP10","CYCS pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:24384]","ENSG00000232901",-0.639505747503411,-0.998616326470868,3.64195548854142,0.0672810385526118,1,"No"
"6693","SLC35A1","solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]","ENSG00000164414",-0.227287935867642,3.77604194552116,3.63168541698519,0.0676442345906608,1,"No"
"2590","DGUOK","deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]","ENSG00000114956",-0.172098335230896,4.66702403104744,3.63147619039275,0.0676516568259266,1,"No"
"7545","NCF1C","neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]","ENSG00000165178",2.60561493839922,-1.18209248157994,3.62876138101694,0.0677480473415643,1,"No"
"15259","AOC3","amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]","ENSG00000131471",-1.04742416823518,1.58516926389779,3.62856169599373,0.0677551433855053,1,"No"
"8291","GPR34","G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]","ENSG00000171659",3.66224845335467,0.292103586159105,3.62769536243531,0.0677859393242189,1,"No"
"17462","SULT2B1","sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]","ENSG00000088002",-1.2383025591743,-0.609635566009732,3.62688839343747,0.0678146392651875,1,"No"
"14770","ZNF423","zinc finger protein 423 [Source:HGNC Symbol;Acc:HGNC:16762]","ENSG00000102935",0.355710902899173,6.22517766527465,3.62685324341683,0.0678158896922563,1,"No"
"254","CD53","CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]","ENSG00000143119",3.55462626015984,0.856762121383513,3.62394276260314,0.0679195178089455,1,"No"
"1575","SSX2IP","SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]","ENSG00000117155",-0.375017960217539,5.51047933012454,3.62352493591995,0.0679344093082489,1,"No"
"5","PLCH2","phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]","ENSG00000149527",-1.20701133623738,2.51597308103648,3.62278698573579,0.067960719162776,1,"No"
"2317","ECEL1","endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]","ENSG00000171551",-2.99058266634701,2.78708008096318,3.6216575907862,0.068001007396832,1,"No"
"12473","NTS","neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]","ENSG00000133636",2.11948428052342,0.731273970095576,3.62016871472809,0.0680541605299091,1,"No"
"5373","DNAJC18","DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]","ENSG00000170464",0.20724083123178,5.68808012500888,3.6190101078849,0.0680955555541664,1,"No"
"2169","RPL10P6","ribosomal protein L10 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:52343]","ENSG00000230076",-0.746354467746349,-1.56129809422131,3.61867426475017,0.0681075599812766,1,"No"
"8585","XKR6","XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]","ENSG00000171044",-0.435307187640126,1.48237574844211,3.61460920024108,0.0682530525200663,1,"No"
"10965","LMO2","LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]","ENSG00000135363",-0.503814377136022,6.04580726328171,3.6138516179646,0.068280206015484,1,"No"
"9686","TUSC1","tumor suppressor candidate 1 [Source:HGNC Symbol;Acc:HGNC:31010]","ENSG00000198680",-0.23218488517266,4.38739441172707,3.61278290562243,0.0683185319401249,1,"No"
"13101","EDNRB","endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]","ENSG00000136160",0.535446741724241,7.37451223512634,3.61246428256563,0.068329963044823,1,"No"
"14098","IDH2-DT","IDH2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53154]","ENSG00000259685",0.60851107985763,2.29233818380895,3.61075214194486,0.0683914259064478,1,"No"
"263","DENND2C","DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]","ENSG00000175984",-1.09810055861563,0.771887700167051,3.59793163023005,0.0688536555979978,1,"No"
"13854","RORA","RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]","ENSG00000069667",-0.264737919203323,4.52022683542552,3.59223821166008,0.0690600599332761,1,"No"
"4724","SLC39A8","solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]","ENSG00000138821",-0.987936546159275,2.57652959651543,3.58827276652095,0.0692042340803883,1,"No"
"10707","ARPC3P3","actin related protein 2/3 complex subunit 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39432]","ENSG00000256745",-0.875647078782076,-1.37543167256361,3.58797543305726,0.0692150581580916,1,"No"
"15214","ALKBH5","alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]","ENSG00000091542",-0.171674076039337,6.68897779840062,3.58254087312833,0.0694132354214897,1,"No"
"9014","DOK2","docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]","ENSG00000147443",2.34846305584889,-1.54109238383496,3.5814254872546,0.0694539887082862,1,"No"
"4535","FHIP1A","FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237]","ENSG00000164142",-1.79621136410614,1.03053087929893,3.57805173084518,0.0695774221451037,1,"No"
"1640","MUTYH","mutY DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7527]","ENSG00000132781",0.365946837648453,1.71998847071272,3.57491310367655,0.069692476388624,1,"No"
"11502","SYT15B","synaptotagmin 15B [Source:HGNC Symbol;Acc:HGNC:51487]","ENSG00000277758",0.53868005739061,3.08755860848355,3.57372319374961,0.0697361518934143,1,"No"
"9250","TYRP1","tyrosinase related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450]","ENSG00000107165",-3.32711658338449,0.0368644266058713,3.57292898811452,0.0697653203863318,1,"No"
"4257","NFKBIZ","NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]","ENSG00000144802",-0.881253445841308,3.00943204582441,3.57234733115635,0.0697866914583978,1,"No"
"12812","TGDS","TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]","ENSG00000088451",-0.237492651360959,3.22956428653494,3.57069547040471,0.0698474241311445,1,"No"
"6114","TREM2","triggering receptor expressed on myeloid cells 2 [Source:HGNC Symbol;Acc:HGNC:17761]","ENSG00000095970",4.575366371339,0.699763456891557,3.60847758416818,0.0698936123242994,1,"No"
"2650","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16036]","ENSG00000128699",-0.193159701449227,6.17350181608929,3.56931125768781,0.0698983625479598,1,"No"
"870","FGR","FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]","ENSG00000000938",1.63495636935072,-1.41370318037634,3.56925852590136,0.0699003038870979,1,"No"
"3271","LRRN1","leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]","ENSG00000175928",0.364176180819639,6.39707704625023,3.56921597687321,0.069901870388999,1,"No"
"5638","SDHA","succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]","ENSG00000073578",-0.18094358176164,3.93993518121542,3.56885609945224,0.0699151213711096,1,"No"
"1357","GPR61","G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:HGNC:13300]","ENSG00000156097",-1.13062590294158,0.0838221123798913,3.56812485366654,0.0699420552155297,1,"No"
"6033","IP6K3","inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]","ENSG00000161896",-1.14175587533493,-0.912094695882547,3.55774536219587,0.0703256327097171,1,"No"
"12068","ARHGAP9","Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]","ENSG00000123329",2.05953324213026,-0.29301672712051,3.55101897846588,0.0705754822776284,1,"No"
"9150","ST3GAL1-DT","ST3GAL1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55372]","ENSG00000261220",-0.490527796299399,1.86465670376882,3.54747456040906,0.0707075436096123,1,"No"
"13029","DCUN1D2","defective in cullin neddylation 1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20328]","ENSG00000150401",-0.316535551197355,4.14107844267902,3.54743663826529,0.07070895806403,1,"No"
"10068","TMEM135","transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]","ENSG00000166575",-0.233674995950326,4.75050757426046,3.54223689994436,0.0709032068930629,1,"No"
"8465","MIR222HG","miR222/221 cluster host gene [Source:HGNC Symbol;Acc:HGNC:49555]","ENSG00000270069",-0.528356995289939,1.84528114965289,3.54060771656457,0.0709641934880809,1,"No"
"5639","PDE4D","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]","ENSG00000113448",0.49548278092216,4.22378491603087,3.5387271925694,0.0710346627348605,1,"No"
"17752","PPP1R13L","protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]","ENSG00000104881",-0.990000811024938,2.85063827626447,3.53819381226398,0.0710546646507787,1,"No"
"7279","HSPB1","heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]","ENSG00000106211",-0.654560289455187,7.93694801293106,3.53761588729496,0.0710763442177018,1,"No"
"6509","PLA2G7","phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]","ENSG00000146070",3.70205183369491,-0.765563472528382,3.53495561768294,0.0711762351365794,1,"No"
"11720","CCDC7","coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]","ENSG00000216937",-0.384337215704902,1.85527896212084,3.53404249281909,0.0712105589320613,1,"No"
"8419","HTR2C","5-hydroxytryptamine receptor 2C [Source:HGNC Symbol;Acc:HGNC:5295]","ENSG00000147246",-4.11230024433494,3.79298293748572,3.53302067891307,0.0712489905508034,1,"No"
"17269","MYPOP","Myb related transcription factor, partner of profilin [Source:HGNC Symbol;Acc:HGNC:20178]","ENSG00000176182",-0.201147738587484,3.71732776952209,3.52732354725295,0.0714636982661131,1,"No"
"10945","VSIG2","V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]","ENSG00000019102",-1.93515408728353,-0.930175260760969,3.52582974279611,0.0715201166870577,1,"No"
"11077","NAMPTP1","nicotinamide phosphoribosyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17633]","ENSG00000229644",-1.14150629386053,-0.995067502627447,3.52544420344316,0.0715346860496088,1,"No"
"13150","DTD2","D-aminoacyl-tRNA deacylase 2 [Source:HGNC Symbol;Acc:HGNC:20277]","ENSG00000129480",0.280038790701118,2.83836361534989,3.52300683199231,0.0716268712408989,1,"No"
"13289","PGF","placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]","ENSG00000119630",-2.27363661626445,2.32178581354938,3.51836703759061,0.0718027283783152,1,"No"
"5508","PPP2R2B","protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]","ENSG00000156475",0.266867077768906,7.52201951616653,3.51654003355844,0.0718721097863128,1,"No"
"6171","CNKSR3","CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]","ENSG00000153721",-0.502191715247823,3.02306967033096,3.51371521237583,0.0719795336535835,1,"No"
"12929","STK24","serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]","ENSG00000102572",-0.321199709642935,4.92311721042731,3.51232726117586,0.0720323822011628,1,"No"
"9559","FREM1","FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]","ENSG00000164946",0.971701464755599,3.84150044380483,3.50947302740276,0.0721412003848536,1,"No"
"11340","NDST2","N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]","ENSG00000166507",0.394884457491951,1.27048766683379,3.50523237191974,0.0723032209547312,1,"No"
"1979","WDPCP","WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]","ENSG00000143951",0.237868493667134,3.719109692104,3.5030315664088,0.0723874688281653,1,"No"
"5189","PRR16","proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]","ENSG00000184838",-0.739321750655812,1.42697042513077,3.50297440341277,0.0723896585392438,1,"No"
"10091","STX3","syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438]","ENSG00000166900",-0.975161893804256,2.43427773387582,3.49969364476846,0.0725154588563489,1,"No"
"1764","ZNF691-DT","ZNF691 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55800]","ENSG00000228192",-0.50150209538409,0.880064424227426,3.49266933594594,0.0727856408497147,1,"No"
"9910","TTC39B","tetratricopeptide repeat domain 39B [Source:HGNC Symbol;Acc:HGNC:23704]","ENSG00000155158",-0.23748559471392,3.63967251590452,3.48960721777492,0.0729037793893759,1,"No"
"18530","YPEL1","yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]","ENSG00000100027",0.421508537522719,4.25327634198587,3.48948631586104,0.0729084483320796,1,"No"
"13077","MIR4500HG","MIR4500 host gene [Source:HGNC Symbol;Acc:HGNC:42773]","ENSG00000228824",0.918041186521543,0.319808371723463,3.48769034668838,0.0729778443731711,1,"No"
"14147","ARNT2","aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]","ENSG00000172379",0.214060755003755,9.02981299456453,3.48752251527663,0.0729843331915775,1,"No"
"1182","LGR6","leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]","ENSG00000133067",1.81880479883501,-0.0170869331881385,3.48691487877301,0.0730078315517427,1,"No"
"17243","GMFG","glia maturation factor gamma [Source:HGNC Symbol;Acc:HGNC:4374]","ENSG00000130755",1.4872402572448,-0.205152624545594,3.48376749269144,0.0731296840635456,1,"No"
"18872","CLIC6","chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]","ENSG00000159212",-3.41840704707803,4.36168627795491,3.48188166427739,0.0732028054558581,1,"No"
"8130","PJA1","praja ring finger ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:16648]","ENSG00000181191",0.251729357697216,6.41190735125136,3.48133207507288,0.0732241309360785,1,"No"
"11033","AKR1C3","aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]","ENSG00000196139",-0.552770161723478,5.27993807523387,3.47801467884514,0.0733530044429351,1,"No"
"18009","LILRB4","leukocyte immunoglobulin like receptor B4 [Source:HGNC Symbol;Acc:HGNC:6608]","ENSG00000186818",4.5892351807099,0.885516240530607,3.51092263237745,0.0735211411103679,1,"No"
"10998","TNNT3","troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]","ENSG00000130595",-2.14442948789408,-0.226579991604007,3.47063724180662,0.0736405263409819,1,"No"
"14811","GOT2","glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]","ENSG00000125166",-0.248805778905273,5.77488074435476,3.46995991432312,0.0736669880358377,1,"No"
"2914","DUSP11","dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]","ENSG00000144048",-0.175084633471016,3.60107602232423,3.46667147074104,0.0737956139562468,1,"No"
"14718","ARL2BP","ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]","ENSG00000102931",0.256872448714492,2.56710583476669,3.46657525576926,0.0737993812002897,1,"No"
